45	Ulfo Mazzoli	2	1	65	\N	3	3	1	5	1	1	1	\N	28	6	4	1	0.2278640021	0.9247172115	0.0727108826	0.7863170744	0.0424801403	0.3863639978	0.7824377691	0.2437745978	0.2886408995	0.0039054849	0.6691125499	\N	2	4	4	2	\N
46	Ulpian Gjonbalaj	2	2	66	\N	3	5	1	5	1	1	1	16	6	31	7	7	0.5749065636	0.9300250715	0.2847208762	0.8394766056	0.0406083001	0.6471268238	0.3861409771	0.5792941764	0.0539758589	0.1920438277	0.9940219272	\N	3	4	4	1	\N
47	Venusta Trapani	1	1	75	\N	3	6	1	5	0	1	1	36	1	30	13	7	0.8740637692	0.9726031462	0.9353748369	0.1703175491	0.0989543531	0.0878732315	0.3757110841	0.6197506999	0.6218948871	0.8627697800	0.4898297838	\N	2	3	3	3	\N
48	Veselin Vasilov Kostov	2	8	12	\N	1	6	3	5	1	0	0	38	11	16	2	7	0.5710255203	0.1296264304	0.7929054290	0.4861719772	0.1961939647	0.9152779915	0.1836912398	0.1373655505	0.4306211501	0.1571685579	0.8695305155	\N	2	4	4	2	\N
49	Yahel Santulli	1	6	42	\N	3	6	3	2	2	2	1	\N	25	22	2	1	0.9274072901	0.6051336936	0.8487466094	0.3584565218	0.9195715271	0.9593555344	0.8022765455	0.5664447838	0.5380779626	0.9028552432	0.0618676121	\N	2	5	5	1	\N
67	Gelsomina Errante	1	1	10	\N	3	5	4	6	1	0	1	10	21	18	2	9	0.8169022291	0.1014282011	0.2589767019	0.7766781958	0.4643184202	0.5406845240	0.4234648007	0.9546616786	0.5247081085	0.4006684617	0.4843646728	\N	1	4	4	1	\N
26	Isaiah Dona	2	6	34	\N	3	6	2	4	0	1	1	\N	1	20	1	7	0.9436621378	0.4831916459	0.4810389690	0.0242072521	0.4328360827	0.1248506163	0.3152740094	0.7579184676	0.2071580336	0.0292686039	0.9637386133	\N	3	3	3	1	\N
51	Zakwan Laabi	2	4	78	\N	2	6	1	5	1	1	1	\N	39	2	11	9	0.9247933960	0.9880971858	0.5648867361	0.5604146847	0.1240081622	0.3178867115	0.7536970458	0.2248253981	0.8531650500	0.7588153216	0.6852070521	\N	0	4	4	1	\N
52	Zenobia Margo	1	1	12	\N	3	6	2	5	1	1	0	22	6	32	3	2	0.7512294136	0.1374267628	0.8014559415	0.1623579593	0.0879077379	0.9174594010	0.6098770826	0.4691726233	0.4499409550	0.1982048945	0.1459747913	\N	2	4	4	1	\N
53	Acario Caprara	2	1	42	\N	3	5	4	6	1	0	1	\N	17	14	1	9	0.4399597601	0.6166574841	0.3467740154	0.6677493581	0.5740597531	0.6426756194	0.0384197689	0.2826047557	0.6182520662	0.8355663121	0.0885313618	\N	1	4	4	3	\N
55	Albena Ludmilova Todorova	1	8	29	\N	1	6	3	6	2	1	1	\N	2	31	13	4	0.4523214380	0.4108012366	0.4546466518	0.4968637031	0.6859414235	0.8225959132	0.5426399258	0.6572370360	0.7160911504	0.4257769681	0.6679416203	\N	1	5	5	1	\N
56	Alma Burgio	1	1	29	Mabu	3	6	3	6	1	1	1	\N	21	2	3	7	0.0784019962	0.4095430122	0.8767843624	0.3887882985	0.6321708405	0.7619492012	0.3860026995	0.7550490957	0.4935346355	0.8821652598	0.2984573810	\N	1	4	4	1	\N
57	Aurora Lo Tito	1	1	29	\N	3	4	3	6	0	1	0	\N	2	20	12	6	0.5305690813	0.3964286066	0.2250357226	0.5141725755	0.4944956090	0.0024947744	0.5775912031	0.1435746150	0.3089583357	0.8983238676	0.7218832908	\N	1	3	3	1	\N
58	Carina Lotto	1	1	15	Nana	3	1	5	6	1	2	1	20	17	35	3	9	0.0875716266	0.1829331784	0.0019294418	0.9437627691	0.6852854309	0.4906393415	0.9776319101	0.5737825569	0.8933434945	0.3801996350	0.3390090353	\N	1	4	4	3	\N
96	Viktor Zdravkov Ivankov	2	8	23	\N	1	6	4	6	1	1	2	\N	7	20	14	10	0.3397670473	0.3020150623	0.4306975728	0.7223603564	0.6780047196	0.7478669870	0.7889425409	0.8324691650	0.1111655784	0.8668362995	0.6758870524	\N	1	4	4	1	\N
152	Gualberto Villella	2	1	52	Guga	3	6	4	3	2	1	1	\N	32	23	4	10	0.1800947722	0.7650046540	0.4345583569	0.6040087924	0.9099860493	0.8601207001	0.5165483229	0.4517208904	0.1819906408	0.7326423574	0.8539450247	\N	2	5	5	4	\N
5	Ambra Blanda	1	1	15	\N	3	1	3	5	1	2	2	\N	25	22	2	1	0.2891057614	0.1743579964	0.0061152473	0.3540143881	0.1624463703	0.7539195708	0.9700788927	0.8364583332	0.6544315781	0.2707216546	0.3863323313	\N	2	4	4	1	\N
7	Antonio Montreal	2	7	46	Rospo (big frog)	3	6	2	5	0	1	0	\N	39	28	12	2	0.1914905397	0.6732509622	0.7224247228	0.2985454294	0.0403259782	0.0074404096	0.6880807741	0.0582220846	0.9506407110	0.9044632923	0.9836892836	\N	0	3	3	2	\N
10	Arminio Carabetta	2	1	7	\N	3	6	3	5	0	0	0	6	16	34	14	8	0.9531094196	0.0736850427	0.7705490178	0.3188094346	0.1595335261	0.1595512729	0.0690467794	0.0630960844	0.5329869705	0.6699517183	0.2986483740	\N	2	3	3	3	\N
11	Baldo Margo	2	1	45	Cuore Blu (coração azul)	3	6	3	5	1	2	1	22	6	26	4	2	0.0918299624	0.6538596894	0.5069450989	0.3911397557	0.0182089530	0.2177418283	0.9087612491	0.5186203018	0.5252374373	0.8154885876	0.6662286093	\N	2	4	4	1	\N
14	Cain Giachetti	2	6	10	\N	3	6	2	5	1	0	0	14	1	22	4	5	0.6134112932	0.1049263448	0.8290231922	0.1558782633	0.0900386094	0.8833893822	0.0482446812	0.2397336660	0.8432644444	0.3897715454	0.0412739123	\N	2	4	4	1	\N
15	Chanit Losito	1	6	31	\N	3	5	4	5	1	1	0	19	11	6	14	7	0.2974934328	0.4405645690	0.2712793550	0.6320768257	0.0252832445	0.4966823166	0.6358734216	0.0425419845	0.7493975450	0.0643430341	0.5932534307	\N	2	4	4	2	\N
20	Emanuela Carabetta	1	1	2	\N	3	6	3	5	1	0	1	6	16	10	3	5	0.8071304587	0.0228358389	0.9679441091	0.4965163028	0.1528734743	0.7731790520	0.4769558820	0.6245465216	0.8844424350	0.7634032950	0.3209959143	\N	2	4	4	3	\N
17	Dan Losito	2	5	15	Dannito	1	5	4	5	1	1	1	19	11	8	14	1	0.0988380958	0.1774219898	0.3255169930	0.6999020183	0.1660413324	0.3672653236	0.7698015151	0.7528266586	0.9225791600	0.4164981376	0.8155120696	\N	2	4	4	4	\N
19	Elide Pergola	1	1	6	\N	3	6	2	5	1	1	1	27	11	17	11	10	0.3114835651	0.0591682096	0.4136594005	0.1895005145	0.0249218814	0.7158808625	0.5110050159	0.5098742079	0.6708147721	0.7935724505	0.6895371727	\N	2	4	4	1	\N
21	Emilia Maida	1	1	47	Bianca	3	6	4	5	0	0	1	\N	28	20	11	9	0.0214974113	0.6874696047	0.9105250470	0.7384000260	0.1886233143	0.1104220863	0.1262829920	0.6795967936	0.0743765064	0.7811801597	0.8107903229	\N	2	3	3	1	\N
24	Gjelush Bardha	2	2	7	\N	3	5	2	5	1	0	1	4	6	25	13	3	0.7294432457	0.0733671085	0.3874463158	0.0586288040	0.0096293497	0.6702904145	0.1781944186	0.7216323626	0.3475282831	0.9532637267	0.3374377224	\N	2	4	4	3	\N
25	Ilenia Trapani	1	1	78	\N	3	3	1	5	0	1	0	36	28	11	15	2	0.9537862694	0.9918812339	0.0543204645	0.8029626750	0.0322364628	0.0071424162	0.4929491438	0.1729008694	0.6301572026	0.8431025092	0.0729611502	\N	2	3	3	2	\N
29	Liberto Del Gaudio	2	1	54	\N	3	5	4	5	0	1	2	\N	28	18	3	2	0.8972707523	0.8089334122	0.3643890930	0.7357303434	0.0624124644	0.0104460920	0.7182602767	0.8748287046	0.1223729783	0.8079833952	0.1549118295	\N	1	3	3	2	\N
30	Ludovico Pergola	2	1	33	\N	3	5	3	5	1	1	1	27	11	16	3	3	0.9349640254	0.4742885377	0.2860734524	0.4140836811	0.0341475060	0.3400993265	0.5485628132	0.4568457912	0.6857882314	0.2971150009	0.1912834256	\N	1	4	4	1	\N
31	Marina Pergola	1	1	7	Figlita (filinha)	3	6	3	5	0	1	0	27	11	21	11	1	0.1756205211	0.0737391960	0.9549903907	0.3268620835	0.0782482477	0.3981710315	0.8408420707	0.3264834695	0.6848394962	0.3569527610	0.8694406669	\N	2	3	3	1	\N
32	Michaella Mutaki	1	10	39	\N	1	5	3	5	1	1	2	\N	25	31	5	5	0.4285666458	0.5607623803	0.3275687247	0.4850242983	0.1544861132	0.2419901523	0.4200618956	0.8820693152	0.1146427125	0.0520392431	0.0406608090	\N	2	4	4	2	\N
33	Michelle De Villiers	1	9	28	Carota (tall, slim boy)	1	6	3	5	1	1	1	8	16	5	3	3	0.0281057722	0.3934488224	0.6547562967	0.3725564354	0.1668493751	0.6232868992	0.3299429752	0.3453103364	0.0796152251	0.0189564941	0.0767796250	\N	2	4	4	4	\N
40	Romilda Sabina	1	1	28	\N	3	6	2	5	1	0	1	\N	1	8	14	1	0.7208870324	0.3889677625	0.8691268429	0.1690889172	0.1646671322	0.6327192918	0.0019785994	0.3659212767	0.8948690296	0.3774310350	0.6637832745	\N	2	4	4	1	\N
84	Parmenio Martin	2	1	31	\N	3	4	5	6	1	1	1	\N	29	35	13	4	0.7439339489	0.4410597876	0.1038083435	0.9225644076	0.5691581792	0.2242352624	0.7907290608	0.2605266760	0.3863227948	0.2062048791	0.8761277720	\N	3	4	4	1	\N
89	Serafeim Perroulis	2	10	54	Mommo (dumb)	1	6	5	6	0	1	1	\N	40	18	10	7	0.0331635798	0.8019196285	0.8136818791	0.9860009254	0.4707074858	0.1276011429	0.5501686290	0.4170773412	0.1950622340	0.0859483067	0.5365108659	\N	0	3	3	2	\N
94	Urtan Pipa	2	2	47	\N	3	4	4	6	1	1	2	\N	26	1	1	5	0.3851058244	0.6946052332	0.1767666040	0.7742183386	0.4643072891	0.6633058696	0.6949488946	0.8236600169	0.6929565544	0.0132676139	0.4137211226	\N	3	4	4	1	\N
16	Concetta Curro	1	1	28	\N	3	3	3	5	2	2	1	\N	25	23	1	10	0.6480373811	0.3935679438	0.0555678375	0.3258166499	0.1759991945	0.9845962726	0.9262127050	0.3063990300	0.3395024672	0.4733829701	0.9200942107	\N	2	5	5	2	\N
3	Akil Gjonbalaj	2	2	15	Trela	3	6	2	5	2	0	1	16	6	34	11	5	0.1960725124	0.1815749824	0.9371328189	0.1463305976	0.0324770212	0.9262467133	0.0226684364	0.4907849487	0.6610781327	0.9547659351	0.9720542986	\N	3	5	5	1	\N
27	Karmit Giachetti	1	6	56	\N	3	6	2	4	1	2	1	14	1	26	6	4	0.2525776508	0.8373339616	0.5275920812	0.0427272038	0.3043099426	0.2798824522	0.8770028793	0.2811148006	0.3883315224	0.8281061734	0.5783720656	\N	2	4	4	2	\N
28	Levi Giachetti	2	6	42	\N	3	6	2	4	2	0	1	14	1	8	14	5	0.3395773662	0.6188697959	0.6762525551	0.1736772968	0.3108373883	0.8511907417	0.0306806626	0.2343848752	0.4727374254	0.2999243767	0.3565370523	\N	2	5	5	1	\N
35	Mordecai Guzzetta	2	6	27	\N	3	6	5	2	1	1	1	17	28	8	15	8	0.2435653073	0.3677199011	0.9000243683	0.9370958723	0.9817879934	0.4377944645	0.3960478748	0.7764608350	0.3900808672	0.4299625605	0.0943389267	\N	3	4	4	2	\N
97	Zenaide Gotto	2	1	29	Caramella (doce)	3	6	3	6	1	1	1	\N	21	34	2	6	0.0198624297	0.4042731242	0.5785588372	0.3919065018	0.5644199685	0.3123525186	0.2343179221	0.7305011871	0.3597134326	0.2328721130	0.9566271383	\N	1	4	4	1	\N
98	Abdone Patalano	2	1	57	\N	3	6	3	4	2	2	1	25	3	9	5	4	0.6540021496	0.8552647152	0.8991313587	0.5978731991	0.3758355454	0.9760677067	0.8107286785	0.5207251203	0.0794408177	0.9225483656	0.3888460862	\N	2	5	5	3	\N
99	Adolfo Mendolia	2	1	14	\N	3	6	4	4	0	1	0	23	13	16	2	6	0.7879304156	0.1572742626	0.5260921871	0.7508495668	0.2327117895	0.4931799732	0.9950721334	0.3254100872	0.4710382615	0.9182798054	0.7102703993	\N	2	3	3	1	\N
100	Alda Petrucci	1	1	9	\N	3	6	3	4	1	1	0	40	22	25	10	7	0.5871318328	0.0934208301	0.9616651124	0.5365987083	0.3553558469	0.9729179329	0.7780477429	0.4705022830	0.0328550290	0.5309340893	0.2705455058	\N	2	4	4	1	\N
101	Amalia Giannuzzi	1	1	65	lia	3	6	1	4	1	2	1	\N	18	10	13	7	0.0741920530	0.9227327653	0.5104745014	0.9241478525	0.3642022479	0.2585061912	0.8190292035	0.6015588264	0.5872067419	0.6302960651	0.2353146619	\N	2	4	4	4	\N
102	Ana-maria Mocanu	1	5	65	\N	1	6	1	4	1	1	2	24	3	6	14	4	0.7084506629	0.9263640324	0.5739423116	0.5151911780	0.4202893629	0.5388341098	0.3552082716	0.9962835326	0.4010314135	0.5651542135	0.3631179366	\N	2	4	4	2	\N
105	Argo Rega	2	1	28	\N	3	6	2	4	2	0	1	\N	30	35	11	8	0.4348442095	0.3890528997	0.8855701115	0.1710733776	0.4347319535	0.8164176785	0.1170585148	0.7066399013	0.0449566323	0.6943414465	0.9303757244	\N	2	5	5	2	\N
106	Ariele Del Medico	2	1	55	Lila	3	6	3	4	1	0	1	\N	18	13	7	5	0.0776930723	0.8139939208	0.4535897622	0.4043933113	0.2719543039	0.6327206141	0.1024030391	0.4371006847	0.8530127247	0.9278071935	0.9912413295	\N	2	4	4	2	\N
109	Bogdana Ević	1	11	32	\N	1	4	4	4	1	0	2	\N	13	31	7	4	0.2814838814	0.4463938539	0.1681262810	0.7540504785	0.2062687577	0.4268159110	0.1666837391	0.8043655923	0.9951767651	0.8045077324	0.8822523409	\N	1	4	4	2	\N
110	Candido Suozzo	2	1	25	\N	3	5	4	4	2	1	1	\N	13	19	10	2	0.6066255125	0.3418682106	0.2694825335	0.6624301204	0.2405467394	0.9610033619	0.4488441893	0.3638008511	0.8063209731	0.7770934025	0.8347206134	\N	2	5	5	1	\N
111	Carmela Ragucci	1	1	37	Meme	3	6	3	4	1	2	1	31	27	2	14	2	0.1759381730	0.5361310255	0.7537466432	0.5481368653	0.4424456950	0.4442985582	0.9644235738	0.4341016229	0.0687300263	0.2382898625	0.1686183887	\N	2	4	4	4	\N
